id;position;sector;company;description;minimum_job_experience;talent_quota;job_type;location
100;Senior Account Manager for Dicoding Jobs [TBR] [Test Admin];Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p><span style=""color: rgb(45, 45, 45)>As a </span><strong style=""color: rgb(45, 45, 45)>Senior Account Manager</strong><span style=""color: rgb(45, 45, 45)>, you will be part of a new exciting team that will connect digital talents (graduates of Dicoding) with hiring companies.</span></p><p><br></p><p>Your work will include,</p><ul><li>Developing and implementing plans to capture business opportunities and grow.</li><li>Locating and developing new accounts.</li><li>Building up strong relationships with partners and customers.</li><li>Successfully selling recruitment services.</li><li>Achieving the targets assigned by the management.</li><li>Maintaining up-to-date awareness of competitorâ€™s activities.</li><li>Organizing and handling recruiting events such as career fairs and recruiter talk-shows.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university.</li><li>Highly knowledgeable in the services provided by Dicoding. A plus if you are a graduate of a Dicoding program (such as Bangkit, SIB, IDCamp, and others).</li><li>Experienced and knowledgeable of the tech industry and its hiring practices.</li><li><strong>You must already own a large client network as you will be building the accounts.</strong></li><li>Have teamwork and time management skills.</li><li>Very good communicator.</li></ul>";four_to_five_years;1;contractual;Kota Tangerang Selatan
145;Digital Marketing Intern for Dicoding Jobs;Technology;Dicoding Indonesia;<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Digital Marketing Associate</strong> for Dicoding Jobs, you will be part of a new exciting team that will market our new service in connecting digital talents (graduates of Dicoding) with hiring companies.</p><p><br></p><p>Your work will include,</p><ul><li>Being responsible for all matters related to the marketing and branding of the new service in the social media platform.</li><li>Being involved in all phases of social media from brainstorming, execution, and observation to gain insights.</li><li>Being the face of the new serviceâ€™s social media platform.</li><li>Developing a plan for the promotion through digital channels.</li><li>Creating marketing campaign plans on digital channels as a whole.</li><li>Creating concepts and designing the distribution of content marketing campaigns on social media.</li><li>Maintaining and increasing product customer engagement through content delivery on social media.</li><li>Providing responses to any user's engagement on social media (comments, direct message, complaints, input, etc).</li><li>Measuring the success of marketing campaigns and showing the level of success of a campaign against the KPIs to be achieved (calculating ROI, etc.)</li><li>Conducting research to see advertising and market trends.</li><li>Ensuring content marketing goes in line with the company's marketing strategy.</li><li>Collaborating with other forms of marketing to execute marketing strategies across all social media channels.</li><li>Creating and editing digital marketing content when required. We have a team of designers that will support you in creating the visuals however you will need to be able to do adjustments in design (through Figma) when required.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university. Majoring in Communications, IT or related fields is preferred.</li><li>A plus if you are highly knowledgeable in the services provided by Dicoding.</li><li><strong>Active social media user especially on Instagram and TikTok.</strong></li><li>Tech-savvy and following trends.</li><li>Have strong knowledge about digital marketing (e.g. search engine optimization (SEO), search engine marketing (SEM), content marketing, email marketing, video marketing, and social media ads)</li><li>Has high creativity as evidenced by portfolio &amp experience in designing social media content that can engage, inform and motivate.</li><li><strong>Able to use Figma to create and edit content.</strong></li><li>Have good sensitivity in terms of identifying the target audience.</li><li>Have teamwork and time management skills.</li><li>Have strong copywriting skills.</li><li>Very good communicator.</li></ul>;freshgraduate;1;internship;Kota Tangerang Selatan
150;Test;Technology;Dicoding Indonesia;<h2><strong>Deskripsi Pekerjaan</strong></h2><p><br></p><p>Sebagai [Posisi Lowongan], Anda akan berpartisipasi dalam proses pembangunan aplikasi yang sedang dibangun di dalam perusahaan [Nama Perusahaan]. Anda juga diharapkan mampu bekerja di dalam tim.</p><p><br></p><h2><strong>Responsibilities</strong></h2><p><br></p><ul><li>Membuat atau memodifikasi program yang sudah ada.</li><li>Bertanggung jawab dalam mengelola program.</li></ul>;freshgraduate;1;full_time;Kota Banda Aceh
160;Senior Account Manager for Dicoding Jobs ;Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p><span style=""color: rgb(45, 45, 45)>As a </span><strong style=""color: rgb(45, 45, 45)>Senior Account Manager</strong><span style=""color: rgb(45, 45, 45)>, you will be part of a new exciting team that will connect digital talents (graduates of Dicoding) with hiring companies.</span></p><p><br></p><p>Your work will include,</p><ul><li>Developing and implementing plans to capture business opportunities and grow.</li><li>Locating and developing new accounts.</li><li>Building up strong relationships with partners and customers.</li><li>Successfully selling recruitment services.</li><li>Achieving the targets assigned by the management.</li><li>Maintaining up-to-date awareness of competitorâ€™s activities.</li><li>Organizing and handling recruiting events such as career fairs and recruiter talk-shows.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university.</li><li>Highly knowledgeable in the services provided by Dicoding. A plus if you are a graduate of a Dicoding program (such as Bangkit, SIB, IDCamp, and others).</li><li>Experienced and knowledgeable of the tech industry and its hiring practices.</li><li><strong>You must already own a large client network as you will be building the accounts.</strong></li><li>Have teamwork and time management skills.</li><li>Very good communicator.</li></ul>";four_to_five_years;1;full_time;Kota Tangerang Selatan
165;Senior Account Manager for Dicoding Jobs [TBR] [Test Admin];Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p><span style=""color: rgb(45, 45, 45)>As a </span><strong style=""color: rgb(45, 45, 45)>Senior Account Manager</strong><span style=""color: rgb(45, 45, 45)>, you will be part of a new exciting team that will connect digital talents (graduates of Dicoding) with hiring companies.</span></p><p><br></p><p>Your work will include,</p><ul><li>Developing and implementing plans to capture business opportunities and grow.</li><li>Locating and developing new accounts.</li><li>Building up strong relationships with partners and customers.</li><li>Successfully selling recruitment services.</li><li>Achieving the targets assigned by the management.</li><li>Maintaining up-to-date awareness of competitorâ€™s activities.</li><li>Organizing and handling recruiting events such as career fairs and recruiter talk-shows.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university.</li><li>Highly knowledgeable in the services provided by Dicoding. A plus if you are a graduate of a Dicoding program (such as Bangkit, SIB, IDCamp, and others).</li><li>Experienced and knowledgeable of the tech industry and its hiring practices.</li><li><strong>You must already own a large client network as you will be building the accounts.</strong></li><li>Have teamwork and time management skills.</li><li>Very good communicator.</li></ul>";four_to_five_years;1;contractual;Kota Tangerang Selatan
170;Senior Account Manager for Dicoding Jobs [TBR] [Test Admin];Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p><span style=""color: rgb(45, 45, 45)>As a </span><strong style=""color: rgb(45, 45, 45)>Senior Account Manager</strong><span style=""color: rgb(45, 45, 45)>, you will be part of a new exciting team that will connect digital talents (graduates of Dicoding) with hiring companies.</span></p><p><br></p><p>Your work will include,</p><ul><li>Developing and implementing plans to capture business opportunities and grow.</li><li>Locating and developing new accounts.</li><li>Building up strong relationships with partners and customers.</li><li>Successfully selling recruitment services.</li><li>Achieving the targets assigned by the management.</li><li>Maintaining up-to-date awareness of competitorâ€™s activities.</li><li>Organizing and handling recruiting events such as career fairs and recruiter talk-shows.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university.</li><li>Highly knowledgeable in the services provided by Dicoding. A plus if you are a graduate of a Dicoding program (such as Bangkit, SIB, IDCamp, and others).</li><li>Experienced and knowledgeable of the tech industry and its hiring practices.</li><li><strong>You must already own a large client network as you will be building the accounts.</strong></li><li>Have teamwork and time management skills.</li><li>Very good communicator.</li></ul>";four_to_five_years;1;contractual;Kota Tangerang Selatan
175;Digital Marketing Associate for Dicoding Jobs;Technology;Dicoding Indonesia;<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Digital Marketing Associate</strong> for Dicoding Jobs, you will be part of a new exciting team that will market our new service in connecting digital talents (graduates of Dicoding) with hiring companies.</p><p><br></p><p>Your work will include,</p><ul><li>Being responsible for all matters related to the marketing and branding of the new service in the social media platform.</li><li>Being involved in all phases of social media from brainstorming, execution, and observation to gain insights.</li><li>Being the face of the new serviceâ€™s social media platform.</li><li>Developing a plan for the promotion through digital channels.</li><li>Creating marketing campaign plans on digital channels as a whole.</li><li>Creating concepts and designing the distribution of content marketing campaigns on social media.</li><li>Maintaining and increasing product customer engagement through content delivery on social media.</li><li>Providing responses to any user's engagement on social media (comments, direct message, complaints, input, etc).</li><li>Measuring the success of marketing campaigns and showing the level of success of a campaign against the KPIs to be achieved (calculating ROI, etc.)</li><li>Conducting research to see advertising and market trends.</li><li>Ensuring content marketing goes in line with the company's marketing strategy.</li><li>Collaborating with other forms of marketing to execute marketing strategies across all social media channels.</li><li>Creating and editing digital marketing content when required. We have a team of designers that will support you in creating the visuals however you will need to be able to do adjustments in design (through Figma) when required.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university. Majoring in Communications, IT or related fields is preferred.</li><li>A plus if you are highly knowledgeable in the services provided by Dicoding.</li><li><strong>Active social media user especially on Instagram and TikTok.</strong></li><li>Tech-savvy and following trends.</li><li>Have strong knowledge about digital marketing (e.g. search engine optimization (SEO), search engine marketing (SEM), content marketing, email marketing, video marketing, and social media ads)</li><li>Has high creativity as evidenced by portfolio &amp experience in designing social media content that can engage, inform and motivate.</li><li><strong>Able to use Figma to create and edit content.</strong></li><li>Have good sensitivity in terms of identifying the target audience.</li><li>Have teamwork and time management skills.</li><li>Have strong copywriting skills.</li><li>Very good communicator.</li></ul>;freshgraduate;1;full_time;Kota Tangerang Selatan
190;Content Creator Intern for Dicoding Jobs;Technology;Dicoding Indonesia;<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Content Creator Intern</strong> for Dicoding Jobs, you will be part of a new exciting team that will market our new service in connecting digital talents (graduates of Dicoding) with hiring companies.</p><p><br></p><p>Your work will include,</p><ul><li>Main responsibility is creating content on TikTok.</li><li>Work with the Social Media &amp Community Manager to create and implement social and overall digital campaigns.&nbsp</li><li>Be involved in all phases of social media from brainstorming, execution, and observation to gain insights.</li><li>Provide responses to any user's engagement on social media (comments, direct message, complaints, input, etc).&nbsp&nbsp</li><li>Work with the Social Media &amp Community Manager on collaboration with 3rd party (KOL, agency, community, etc),&nbsp</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university. Majoring in Communications, IT or related fields is preferred.</li><li>A plus if you are highly knowledgeable in the services provided by Dicoding.</li><li><strong>Active social media user especially on and TikTok.</strong></li><li>Tech-savvy and following trends.</li><li>Has high creativity as evidenced by portfolio &amp experience in designing social media content that can engage, inform and motivate.</li><li>Have good sensitivity in terms of identifying the target audience.</li><li>Have teamwork and time management skills.</li><li>Have strong copywriting skills.</li><li>Very good communicator.</li></ul>;freshgraduate;1;internship;Kota Tangerang Selatan
195;Content Creative Designer Intern for Dicoding Jobs;Technology;Dicoding Indonesia;<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Content Creative Designer Intern</strong> for Dicoding Jobs, you will be part of a new exciting team that will market our new service in connecting digital talents (graduates of Dicoding) with hiring companies.</p><p><br></p><p>Your work will include,</p><ul><li>Main responsibility is creating content on for all social media (instagram, etc).</li><li>Work with the Social Media &amp Community Manager to create and implement social and overall digital campaigns.&nbsp</li><li>Be involved in all phases of social media from brainstorming, execution, and observation to gain insights.</li><li>Provide responses to any user's engagement on social media (comments, direct message, complaints, input, etc).&nbsp&nbsp</li><li>Work with the Social Media &amp Community Manager on collaboration with 3rd party (KOL, agency, community, etc),&nbsp</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university. Majoring in Communications, IT or related fields is preferred.</li><li>A plus if you are highly knowledgeable in the services provided by Dicoding.</li><li><strong>Active social media user especially on Instagram and TikTok.</strong></li><li>Tech-savvy and following trends.</li><li>Has high creativity as evidenced by portfolio &amp experience in designing social media content that can engage, inform and motivate.</li><li>Have good sensitivity in terms of identifying the target audience.</li><li>Have teamwork and time management skills.</li><li>Have strong copywriting skills.</li><li>Very good communicator.</li></ul>;freshgraduate;1;internship;Kota Tangerang Selatan
210;Office Officer ;Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Office Officer, </strong>you will be responsible for carrying out operational, administrative, and support tasks for a project.</p><p><br></p><p>Your work will include,</p><p>Planning, preparing, and executing program activities.</p><p>Regularly monitoring, tracking, and analyzing program data.</p><ul><li>Collaborating with related teams and stakeholders.</li><li>Providing comprehensive and extensive reports.</li></ul><p>Being the point of contact for external stakeholders</p><ul><li>Being responsive to stakeholder requests.</li><li>Taking initiative and being proactive during program implementation.</li><li>Coordinating and being responsible for routine reporting.</li><li>Willing to work outside of office hours (can be done from home during non-office hours).</li><li>Fast-response and available to be contacted outside of office hours.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h1><strong>Qualification</strong></h1><p><br></p><ul><li>Male/Female, aged 18-26 years old.</li><li>Graduated from a reputable university.</li><li>Not currently pursuing further education.</li><li>Fresh graduates are welcome.</li><li>Experience as a project officer, project operations, or project manager is a plus.</li><li>Must have basic skills in word processing, spreadsheet, and presentation applications. The recruitment process will be accompanied by various tasks to assess these skills.</li><li>Tech-savvy. Dicoding is an online training/education company and partners with world-class companies such as Google, Microsoft, IBM, and others, so every employee must be tech-savvy.</li><li>Understands data privacy, Personally Identifiable Information, and can respect the privacy of each stakeholder.</li><li>Fully vaccinated for Covid and booster.</li><li>Holds an English language certificate (TOEIC/TOEFL/IELTS) and is proficient in English is a plus.</li><li>Performance will be evaluated every month.</li></ul><p><br></p><p><span style=""color: rgb(0, 0, 0)>ï»¿</span></p>";freshgraduate;1;full_time;Kota Jakarta Selatan
215;Digital Marketing Associate for Dicoding Jobs;Technology;Dicoding Indonesia;<h2><strong>Job Description</strong></h2><p><br></p><p>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and Line.</p><p><br></p><p>Due to the quality of its curriculum, Dicoding has been accredited as the only Google Developers Authorized Training Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</p><p><br></p><p><strong>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</strong></p><p><br></p><p>We are looking for people who have the same passion!</p><p><br></p><p>As a <strong>Digital Marketing Associate</strong> for Dicoding Jobs, you will be part of a new exciting team that will market our new service in connecting digital talents (graduates of Dicoding) with hiring companies.</p><p><br></p><p>Your work will include,</p><ul><li>Being responsible for all matters related to the marketing and branding of the new service in the social media platform.</li><li>Being involved in all phases of social media from brainstorming, execution, and observation to gain insights.</li><li>Being the face of the new serviceâ€™s social media platform.</li><li>Developing a plan for the promotion through digital channels.</li><li>Creating marketing campaign plans on digital channels as a whole.</li><li>Creating concepts and designing the distribution of content marketing campaigns on social media.</li><li>Maintaining and increasing product customer engagement through content delivery on social media.</li><li>Providing responses to any user's engagement on social media (comments, direct message, complaints, input, etc).</li><li>Measuring the success of marketing campaigns and showing the level of success of a campaign against the KPIs to be achieved (calculating ROI, etc.)</li><li>Conducting research to see advertising and market trends.</li><li>Ensuring content marketing goes in line with the company's marketing strategy.</li><li>Collaborating with other forms of marketing to execute marketing strategies across all social media channels.</li><li>Creating and editing digital marketing content when required. We have a team of designers that will support you in creating the visuals however you will need to be able to do adjustments in design (through Figma) when required.</li></ul><p><br></p><p>This position will be based in Bintaro, Tangerang Selatan.</p><p><br></p><h2><strong>Qualifications</strong></h2><p><br></p><ul><li>Graduated from a reputable university. Majoring in Communications, IT or related fields is preferred.</li><li>A plus if you are highly knowledgeable in the services provided by Dicoding.</li><li><strong>Active social media user especially on Instagram and TikTok.</strong></li><li>Tech-savvy and following trends.</li><li>Have strong knowledge about digital marketing (e.g. search engine optimization (SEO), search engine marketing (SEM), content marketing, email marketing, video marketing, and social media ads)</li><li>Has high creativity as evidenced by portfolio &amp experience in designing social media content that can engage, inform and motivate.</li><li><strong>Able to use Figma to create and edit content.</strong></li><li>Have good sensitivity in terms of identifying the target audience.</li><li>Have teamwork and time management skills.</li><li>Have strong copywriting skills.</li><li>Very good communicator.</li></ul>;freshgraduate;1;full_time;Kota Tangerang Selatan
225;Junior Account Executive (Dicoding Jobs);Technology;Dicoding Indonesia;"<h2><strong>Job Description</strong></h2><p class=""ql-align-justify""><span style=""background-color: transparent color: rgb(0, 0, 0)>You will work at Dicoding, a company that provides globally recognized online education in the IT &amp programming sector and handles various developer events together with companies such as Google, Microsoft, IBM and AWS.</span></p><p class=""ql-align-justify""><span style=""background-color: transparent color: rgb(0, 0, 0)>Due to the quality of its curriculum, Dicoding has been accredited as a Google Developers Authorized Training Partner, Google Cloud Partner, and Google for Education Partner in Indonesia and has partnered with various government agencies and top companies to provide hundreds of thousands of scholarships across Indonesia.</span></p><p class=""ql-align-justify""><span style=""background-color: transparent color: rgb(0, 0, 0)>Dicoding is not just a workplace but a place to have the opportunity to help build Indonesia's bright future.</span></p><p class=""ql-align-justify""><span style=""background-color: transparent color: rgb(0, 0, 0)>We are looking for people who have the same passion!</span></p><p><span style=""background-color: transparent color: rgb(0, 0, 0)>As a</span><strong style=""background-color: transparent color: rgb(0, 0, 0)> </strong><strong>Junior Account Executive (Dicoding Jobs)</strong><span style=""background-color: transparent color: rgb(0, 0, 0)>, you will be part of a new exciting team that will connect digital talents (graduates of Dicoding) with hiring companies.</span></p><p><br></p><h2><strong style=""background-color: transparent color: rgb(0, 0, 0)>Your work will include,</strong></h2><ul><li><span style=""background-color: transparent>Developing and implementing plans to capture business opportunities and grow.</span></li><li><span style=""background-color: transparent>Locating and developing new accounts.</span></li><li><span style=""background-color: transparent>Building up strong relationships with partners and customers.</span></li><li><span style=""background-color: transparent>Successfully selling recruitment services.</span></li><li><span style=""background-color: transparent>Achieving the targets assigned by the management.</span></li><li><span style=""background-color: transparent>Maintaining up-to-date awareness of competitorâ€™s activities.</span></li><li><span style=""background-color: transparent>Organizing and handling recruiting events such as career fairs and recruiter talk-shows.</span></li></ul><p><span style=""background-color: transparent>ï»¿This position will be based in Bintaro, Tangerang Selatan.</span></p><p><br></p><h2><strong>Required Qualifications</strong></h2><ul><li><span style=""background-color: transparent>Graduated from a reputable university. Majoring in Human Resource Management, Business, or related fields is preferred.</span></li><li><span style=""background-color: transparent>A plus if you are highly knowledgeable in the services provided by Dicoding.</span></li><li><span style=""background-color: transparent>A plus if you have experience as an account manager, sales rep, or business development rep.</span></li><li><span style=""background-color: transparent>A plus if you are experienced and knowledgeable of the tech industry and its hiring practices.</span></li></ul><p><span style=""background-color: transparent>ï»¿</span></p><h2><strong>Recruitment Process</strong></h2><ol><li><span style=""background-color: transparent>Apply to this position.</span></li><li><span style=""background-color: transparent>Shortlisted candidates will be contacted to complete an online administrative application form.</span></li><li><span style=""background-color: transparent>Selected candidates will be contacted for interview rounds with the management through online video call.</span></li></ol>";one_to_three_years;1;full_time;Kota Tangerang Selatan
