vacancy_id;user_id
3148;99512
3143;99512
3123;99512
3063;50587
3113;99512
885;98905
3688;161
3623;161
3643;13732
3423;13732
3433;9957
3668;31967
3553;31967
3518;31967
3433;31967
3248;31967
3633;96374
3423;96374
3643;99629
3578;99629
3583;9068
1545;99652
3568;99652
3423;9068
3373;99675
3143;23147
3123;23147
2998;23147
3268;623
2863;49105
3698;44905
3633;63334
3698;97482
3063;99874
3703;99955
2998;99979
3688;99955
3663;99979
3663;99955
3633;24803
3633;100049
3063;10006
3633;3269
3158;5647
3558;24383
3653;8116
3483;29645
3128;29645
3483;90272
3233;100189
3228;100189
3433;11947
3698;100212
3233;100212
3633;12145
3073;595
3373;595
3423;595
3663;66869
3393;66869
3628;100305
3643;99314
3373;17862
3698;99314
3548;17862
3063;100329
3063;100317
3653;65422
3433;100352
3073;1778
3423;97412
3063;100399
3728;100399
3478;1778
3558;100422
3698;9061
3113;9061
3698;97552
3233;86702
2863;100527
3728;100562
3298;100562
3308;100562
3388;100574
3648;100574
3573;100574
3433;100574
3728;63369
3298;63369
3653;61082
3728;17698
3633;17698
3578;2247
3643;2247
3248;17698
295;90424
3143;41207
3553;41207
3728;6751
3688;39258
3563;39258
3513;39258
3498;39258
3698;532
3233;100609
3228;100609
3483;100609
3568;83995
3433;10062
3698;13732
3488;100644
3698;100644
3568;100655
3568;483
3383;483
3633;95895
3558;100702
3303;49607
2973;100702
3453;100294
3733;68665
3538;89817
2948;89817
3563;548
3733;100737
3698;100737
3238;100702
3233;100702
3228;100702
3743;100749
3583;100749
3308;100772
3333;66869
3743;5915
3583;5915
3738;66869
3733;26367
3733;100819
3518;100842
3573;100842
3433;100842
3708;100877
3743;100877
3698;100877
3698;88779
3703;88779
3743;36622
3728;9357
3568;9357
1545;9357
3123;9357
3733;100807
3733;88324
3698;88324
3643;88324
3743;70054
3688;96467
3263;100924
3418;96467
3743;9068
3733;100912
3728;9068
3733;100795
3698;9915
3483;9915
3728;1582
3728;100982
3688;83167
3733;100935
3653;100935
2973;100935
3733;92477
3743;1272
3728;1272
3698;1272
3453;97132
3743;10104
3583;10104
3238;45768
3733;101052
3633;96864
3743;13732
3733;101087
3733;97774
3743;6078
3633;6078
3643;1272
3483;1272
295;100655
3743;60697
3668;60697
3573;60697
3548;9943
3433;81872
2933;101192
3228;100935
3558;100935
3728;101204
3518;101204
3733;101157
2973;10125
3733;101262
3568;58681
3388;1272
1730;57027
3768;101285
3763;6078
3263;29645
3498;29645
3773;29645
3573;101344
3483;96269
3123;96269
3763;96269
3308;86994
3453;96269
3513;96269
3553;96269
3688;96269
3248;96269
3698;96269
3633;96269
3788;64477
3298;101414
3308;89514
3728;101414
3373;101402
3653;101425
3743;10146
3768;9068
3728;96852
3743;645
3698;645
2868;101484
3758;97132
3768;101519
3728;101379
3558;88907
3233;88907
3788;86994
3573;101542
3788;96467
3453;96467
3803;98532
3568;6555
3798;13732
3793;13732
3573;1016
3553;1016
3518;1016
3803;96467
3573;11947
3248;11947
3633;96467
2868;101647
2858;101647
3333;2786
3253;2786
3803;99699
3733;101694
3788;95895
3763;95895
3733;10125
3308;32457
3388;101787
3513;1701
3733;2613
3388;98532
3768;60604
3743;60604
3143;60604
2575;1701
3743;101845
3028;89455
3808;3318
3248;101869
3688;101869
2853;101904
3248;101927
3823;1715
3813;10195
3823;31885
3798;31885
3768;31885
3308;31885
3123;31885
3768;70124
3388;99955
3823;102009
3688;101997
3788;102044
3788;102184
3768;70579
3453;97319
3768;102044
3768;102149
3688;97319
3823;102102
3563;97319
3648;10223
3448;97319
3768;102137
3513;97319
3568;10209
3793;102219
3303;97319
3818;102289
3268;97319
3373;102289
1545;10209
3818;51975
3143;10216
3743;102289
3768;102195
3488;102289
3688;90634
3823;102359
3768;102359
3308;102359
3783;102347
3803;80157
3773;80157
3688;102242
3373;102405
3698;80157
3698;102487
3543;80157
3818;102405
3358;80157
3668;12133
3308;80157
3583;102405
3738;102219
3758;102219
3558;22995
3228;22995
3688;102219
3573;12133
3773;102335
3548;10104
2973;100422
3698;10104
2390;102405
3663;102219
3823;12133
3483;102335
3688;10251
3563;102219
3513;102219
3263;10251
3538;102219
3333;102219
3453;102219
3533;102685
3768;102674
3203;102219
3698;102382
3123;102219
3768;67569
3768;102207
3373;2287
3743;2287
3688;2287
3703;102697
3768;102732
3698;102779
3688;10286
3768;102849
3563;102452
3768;89817
3558;102837
3453;102452
3818;102919
3798;102814
3648;9152
3003;89817
3573;9152
2948;102837
3633;16217
3433;9152
3768;102604
3768;102639
3688;102965
3418;9152
3818;102977
3688;99932
3768;78769
3818;103012
3698;103012
3743;102977
3743;88125
3388;98147
3648;103047
3433;103047
3803;88125
3768;57692
3823;89852
3803;89852
3743;103059
3583;103059
2973;103164
3688;103164
2390;103059
3683;103164
2928;103164
2908;103164
3773;103164
3803;103094
3478;103164
3263;103164
3798;58926
3488;10307
3373;10307
3743;10307
3768;103
3123;16217
3568;6627
1545;6627
1545;103304
3433;10328
3568;103304
3418;10328
3823;58287
3803;58287
3768;1575
3123;10328
3768;24873
3248;10328
3563;58287
3453;58287
3433;58287
3358;58287
3768;10335
3818;103374
3698;103327
3303;103327
3768;525
3573;103397
2973;63765
3563;103385
3818;103339
3768;3558
3808;103339
3803;103339
1545;103339
3693;103339
3558;85255
3738;60697
3773;16952
3688;103455
3773;17092
3483;17092
3263;17092
3558;103479
3488;103525
3743;103525
3663;103525
3853;64209
3333;103525
3768;64209
3733;103514
2973;103537
3823;103549
3648;103549
3518;103549
3433;103549
3418;103549
3308;103549
3858;10356
3853;10356
3768;10356
3858;103584
3833;103339
2858;103339
3693;103619
3573;103654
3453;103665
3248;103665
3858;103712
3858;103689
2973;84485
3858;1715
3848;103735
3853;103735
3838;1715
3843;103735
3373;103747
3838;56338
3643;10377
3648;56338
3783;8781
3433;56338
3233;8571
3228;8571
3733;8571
3838;89922
3733;93924
3858;10384
3698;10384
3698;103887
3733;101355
3453;10391
3813;103922
3373;103934
3843;95895
3828;743
3388;743
3843;75315
3858;102674
3858;68455
3483;103969
3453;1701
3853;104004
2958;104004
3768;104004
3683;104004
3478;104004
3253;104004
3803;104015
3518;104015
3123;104015
3698;104039
3228;104039
3768;945
3373;104074
3818;104074
3743;104074
3583;104074
3373;10405
3433;8585
3858;104097
3768;104097
3743;104097
3768;18293
3488;104097
3768;81079
3433;18293
3768;104109
3733;103199
3688;93994
3688;10419
3373;5796
3768;104225
3488;104225
3883;97319
3898;10398
3788;28467
3228;10426
3698;10426
3838;1316
3888;1316
3803;1316
3788;1316
3763;1316
3653;1316
3583;1316
3573;1316
3553;1316
3518;1316
3358;1316
3743;10433
3373;10433
3818;10433
3248;1316
3143;1316
3123;1316
3583;10433
3798;104354
3388;104354
3228;25258
3858;104377
3838;104377
3848;104389
3878;83319
3858;83319
3888;1715
3688;103607
3698;25258
3573;1044
3518;1044
3488;104447
3743;104447
3858;104435
3858;3628
3743;104225
3633;63719
3743;104482
3888;104494
3433;104494
3308;104494
3388;104494
3743;100095
3888;60977
3768;1073
3858;104517
3888;104575
3883;104575
3688;104575
3648;104575
3858;101285
3698;104074
3643;104074
3633;68735
3888;104645
3838;104645
3768;104645
3888;104634
1730;104657
3568;104657
2973;104692
3858;70054
3823;32457
3843;104704
3803;104704
3763;82887
3838;52533
3843;52533
3928;52533
3933;52533
3858;52533
3828;52533
3563;52533
3553;52533
3938;51788
3563;51788
3453;51788
3938;76179
3553;82887
3483;88125
3633;41743
3858;2121
3798;2121
3798;104809
3888;9068
3938;9858
3688;67895
3918;67895
3823;67895
3788;67895
3633;67895
3373;67895
3388;10482
3938;4088
3788;10482
3768;104879
3938;61234
3373;2674
3768;104949
3558;30718
3733;30718
3233;30718
3453;67895
3938;48592
3388;5273
3768;5273
3938;957
3648;105077
3768;105065
3933;60697
3888;60697
3823;60697
3388;1051
3453;1051
3763;1051
3858;105124
3803;1051
3843;1051
3933;10503
3928;1051
3533;105089
3743;105089
3513;595
3858;104972
3628;78442
3598;78442
3828;104972
3803;104972
3788;104972
3938;78944
3933;17652
3888;17652
3803;17652
3888;9152
3388;9152
3823;41207
3643;41207
3263;105205
3653;37438
3558;37438
3828;41207
3813;41207
3123;105217
1545;76692
3938;76692
3123;41207
3858;6954
3828;6954
3823;6954
3798;6954
3858;1272
3303;104984
3518;105275
3573;105275
675;105299
3928;6078
3843;6078
3858;18293
3888;18293
3708;18293
3308;18293
1545;16217
3123;18293
3568;64139
3388;64139
3123;64139
3788;18293
3633;88767
3798;105695
3123;105742
3858;1073
3938;101075
3298;104785
3688;84684
3388;105917
3803;10559
3763;1071
2973;106104
3773;7031
3843;65107
3933;10538
3698;10538
3743;10538
3573;10538
3743;97412
3498;10622
3858;10622
3233;62342
3758;106279
3833;71092
3883;103607
3913;106419
3563;6954
3218;6954
3968;106465
3963;106477
3938;1071
1545;1071
3963;106547
3953;106547
3858;106547
3768;106547
3553;106547
3938;106384
3848;106384
3943;106582
3813;106617
3858;106617
3848;106617
3658;106617
3233;106617
3238;106617
2973;106617
3938;45792
3568;45792
3803;106664
3843;106687
3938;94612
3938;1622
3838;1622
3633;1622
3568;1622
1545;1622
3553;1071
3123;84147
3953;1353
3743;1353
3698;1353
2205;1353
3888;99512
3433;99512
3918;99512
3693;99512
3878;9061
3768;106932
3743;105112
3373;105112
3558;106979
3228;106979
1545;22283
3938;22283
3373;22283
3938;105602
3658;100784
3238;100784
3803;43913
3813;100784
3453;43913
3633;43913
3433;43913
3498;43913
3883;43913
3888;43913
3268;43913
3688;43913
1230;43913
3968;106897
3953;106897
3818;106897
3743;106897
3858;107142
3818;22528
3953;78057
3898;78057
3818;78057
3788;78057
3698;78057
3373;78057
3218;78057
3938;28642
3698;106897
3643;106897
3373;106897
3233;41545
3953;107294
3858;3558
3973;106687
3878;107317
3823;107317
3698;107317
3643;107317
3848;10734
3838;10734
3773;10734
3643;10734
3563;10734
3553;10734
2948;10734
3123;10734
3813;10125
3298;10706
3433;1057
3888;105275
3803;105275
3768;105275
3743;105275
3648;105275
3418;105275
3123;105275
1595;107422
3788;104984
3838;107492
3768;107492
3973;104972
3953;104972
3968;105275
3123;21665
3798;21665
3968;107515
3373;107515
3858;21665
3953;88779
3733;100469
3933;99512
2973;10762
3653;10762
3558;10762
3798;5656
3373;107667
3743;107667
3123;107714
3308;107714
3803;107714
3823;107714
1230;107714
3248;107714
3788;107714
3928;107772
3808;10776
3788;107772
3823;107772
3498;107795
3688;107795
2933;107795
3823;10482
3308;10482
3633;10482
2973;107842
3843;8585
3823;105672
3788;105672
3968;45932
3803;106687
3913;26915
3883;26915
3823;26915
3123;26915
3453;99932
3558;107924
3633;11947
3888;11947
3123;11947
3333;107947
3743;37182
3788;108005
3453;8753
3633;100982
3823;18037
3988;1051
3983;1051
4013;10804
3298;51812
3813;64664
3833;108064
3713;108064
2973;37893
3953;97482
3973;99512
3988;99512
4013;10818
3633;10818
3983;80962
4043;10006
4013;10006
3123;103829
4003;49175
3333;108215
4033;108204
3983;108204
3973;108204
4043;108204
3953;37625
3633;595
3988;105275
3983;19833
3938;37298
3558;108285
2973;108285
3858;67569
3798;108297
3988;1057
4003;108297
4003;100749
3733;86002
4028;95312
3963;10839
3558;108309
3868;69727
3308;108402
3568;108379
3973;95312
3433;108402
4038;70392
3418;108402
3963;108425
3853;108262
3233;108309
3813;108425
4043;108472
3478;945
3858;945
3953;108519
3768;108507
3878;72702
3858;108519
1290;98649
3798;19833
3203;945
4043;72702
3768;108414
4028;72702
4003;108542
4013;72702
3973;102534
4003;72702
3938;63824
3953;72702
3983;99932
3873;69727
3848;86445
3228;58716
3798;63042
3823;63042
3913;108624
4003;63042
3963;10867
3558;58716
4028;108589
3858;10867
3643;108554
4028;108554
1230;108577
3233;108554
2973;108554
3983;108705
3848;80274
3733;34148
3558;34148
3883;108705
3228;34148
4043;70065
3873;108752
3918;106314
3968;106314
3938;106314
3823;10881
4043;108717
3953;108822
4043;108822
3743;108822
3698;108822
3643;108822
3963;92675
3238;108869
3013;108822
2205;108822
3653;108869
4003;108834
3968;108834
3858;108834
3768;108834
3273;108834
3743;108857
3888;17558
3998;91415
3938;91415
3433;17558
3538;91415
2948;91415
3933;17558
3968;107329
3953;107329
3768;107329
4043;95009
3818;107329
4013;60604
4003;60604
3953;60604
3883;99932
3858;60604
3568;106314
4028;106314
4013;106314
3933;106314
3873;106314
3828;106314
4013;9068
4003;108997
4043;108997
3823;109009
3838;109009
3818;58926
4003;10547
4043;77462
3798;87939
3633;87939
3823;109055
3123;31873
3143;109184
3918;109184
3953;108717
3848;108717
4003;109219
3743;32037
4043;106477
4003;32037
3803;8585
4003;51975
3963;85757
3988;104972
3843;10496
1230;109289
3823;109289
3883;109289
3988;109289
3388;109289
4023;1051
3958;85757
4043;85757
3843;1093
3848;17092
3833;109312
3988;109347
4043;83249
3228;65702
4038;71675
3233;65702
4003;645
3818;645
3123;109382
3643;645
3993;91415
3953;91415
3843;91415
3648;109347
3833;10944
3388;109347
3983;109452
3733;109464
4043;38885
3733;10762
4043;10951
3733;109475
3733;109557
4053;108927
3298;109557
4028;108927
3653;109557
3993;103467
2973;109569
3233;109569
3558;109569
4023;109592
3998;109592
3843;109592
3803;109592
3553;109592
4043;109604
3498;109604
3953;10965
3733;109662
3918;109674
1230;109674
2973;108939
3853;108274
3733;10972
3698;109732
3548;109732
3848;109732
3643;109732
3768;108554
3218;108554
3573;109744
1290;108075
3813;108075
3238;108075
3233;77509
3733;109767
4013;71979
3233;109779
4003;109802
4058;1051
4043;89094
3808;89094
4043;95895
3988;95895
4013;2247
3818;108542
3633;11573
3743;108542
3578;109837
3228;109837
3813;109837
3818;109872
2993;12367
4043;108647
4043;109907
4013;109907
3733;109942
4058;110105
4023;110105
3973;110105
4058;60685
4013;109942
3938;73997
3298;60685
3568;73997
3698;109942
4068;109942
4028;9683
3888;9683
3838;9683
3828;9683
3768;9683
3648;9683
3573;9683
3433;9683
3938;110292
4043;110047
3998;110047
1230;110047
3853;17418
3768;17418
3968;110584
4058;110584
4028;110584
3633;55965
3853;4912
3558;56
4043;110724
3688;110724
3123;110724
4033;110724
3813;52731
3658;52731
3643;52731
3228;52731
4003;109954
3648;110852
4068;110852
3573;110852
3433;110852
4058;110887
3983;110887
3883;39025
3938;59498
3983;39025
3798;39025
3743;111062
3563;39025
3453;110444
3803;110444
3843;110444
3828;110444
2973;11112
3653;11112
3453;39025
3823;111132
3938;110525
3568;110525
3298;110525
3938;24757
4068;107317
4028;107317
4003;107317
3968;109954
3233;111202
3238;111284
1290;111284
3658;111284
3813;111284
3983;10923
3433;109557
4043;11147
3983;111505
3803;111505
2205;11154
3883;111132
3303;111505
3663;107865
3333;107865
3658;56
3653;56
3698;56
3643;56
3578;56
3233;56
4023;107772
4028;107772
3798;106477
3433;111715
4043;1351
3773;111785
3743;11182
4003;11182
3628;111867
3953;97412
3568;111949
3938;111949
3743;111972
3968;111972
3643;111972
3658;111972
3813;25562
3658;25562
3653;25562
3558;25562
4018;112124
4043;112124
3568;112112
3133;112124
4068;108997
4003;112135
3933;112182
4028;112182
3953;112182
3838;112182
3768;112182
4003;112194
3938;231
4058;112217
4033;112217
4043;112229
4018;112229
3833;112229
3968;100014
3938;93329
3983;92734
4043;112322
4068;10825
4058;11238
4068;112427
4058;112427
3968;112427
3743;49175
3818;49175
3453;595
3143;16345
3453;16345
3988;112474
3803;112474
3388;112474
3633;112474
3573;110992
3433;110992
3988;110992
3233;112497
4058;11252
3688;11252
3733;112497
3298;112544
3888;108087
3663;112579
4053;112579
4043;112579
3478;112579
3853;112579
3973;106314
3743;106314
4068;106314
3958;106314
3913;106314
3838;106314
3573;106314
4068;13732
4068;97482
3123;106314
3733;112707
4103;1598
3888;1598
3648;1598
3573;1598
3433;1598
4098;111505
3123;65515
4068;41545
3953;112882
3568;112882
3133;112882
3498;112917
4103;107714
4058;107714
3988;107714
3973;107714
4078;112952
4043;89455
4098;105672
3653;3815
3433;107714
3123;595
3388;595
3883;595
4078;112497
4003;1904
2973;37438
4078;37438
4098;109184
3233;86002
3558;86002
3733;37438
3218;109184
4103;113104
4078;37497
3768;113104
4098;113104
4058;113104
3988;113104
3888;113104
4078;45605
4098;107714
3963;33763
3858;11322
3838;11322
3123;11322
3813;112987
3733;112987
4078;112987
3953;653
3988;11196
3888;55965
3648;55965
4078;107842
4098;11077
3983;105217
4078;97634
4093;108519
3988;113454
4003;3325
4098;101309
3303;101309
3573;107434
1545;100655
3938;100655
3433;107434
4148;89689
4148;113524
4078;113524
2973;113524
3558;113524
3593;113524
3578;113524
3988;113489
3973;113489
4098;70054
3793;1237
3958;1237
3733;51975
4098;32457
4148;113489
4033;113489
3558;109837
4148;113769
4043;113827
3988;113804
3773;77509
4068;113815
3983;113804
4093;34148
3633;113804
4078;34148
4138;39025
4133;71979
4043;113897
3558;113967
3823;43283
3838;86224
3823;86224
3758;30963
3633;86224
4098;41743
4133;2247
3988;41743
4078;10125
4133;9068
3823;9068
3298;9068
4078;13533
4138;110712
3943;114282
4143;114375
4078;114375
4103;114352
3988;114352
3973;114352
3843;114352
3553;114352
3308;114352
3823;114352
4043;114387
4133;8668
4133;114445
4043;114434
3938;58681
4178;114422
4363;91415
4188;91415
4118;91415
4293;91415
4193;114515
4213;1582
4333;108122
4273;108122
3308;114737
4098;114737
4213;107854
3938;107854
4033;112824
3768;111972
3953;111972
4078;1351
4373;1351
4393;107714
4403;107714
4293;107714
4273;107714
4243;107714
4213;107714
4178;107714
3943;115344
1555;115344
2355;14455
4143;115402
4293;59498
4098;115402
4393;115449
3858;11469
3298;114585
4213;114585
4403;6954
4293;6954
4098;115589
4378;13732
4358;13732
4273;13732
4118;13732
4093;13732
4053;13732
1275;115624
4273;92734
4098;55965
4373;86737
4078;86737
4348;8949
4388;71979
4348;109557
4393;109557
4343;109557
4213;109557
3823;115822
4178;115822
3768;105695
4373;105695
4368;105695
4108;115904
4213;45792
4078;714
4343;44905
4403;115915
4098;115915
3818;115869
4083;1904
4208;1904
4213;94612
3733;115939
3818;115974
4403;115962
4388;105275
4243;105275
4133;105275
4103;105275
4033;115962
4138;10923
4213;107982
4478;104575
4343;86002
4078;86002
4418;86539
4183;86539
4378;86539
4443;114422
4518;4956
4068;4956
4343;4956
3698;4956
4428;406
4443;64477
4418;23287
4393;981
4528;10825
4193;116464
4273;10825
4518;116522
4483;116522
4528;13732
4523;13732
4498;13732
4538;116487
3793;478
4043;11658
3953;11658
3793;86539
4558;48592
3733;109709
4393;76085
4103;44007
4453;34242
4528;1715
1555;7262
4463;1715
4423;1715
4208;1715
4103;1715
4418;40063
4468;40063
4458;116674
4078;116732
4103;60697
4493;11084
4138;60697
4178;60697
4243;60697
4393;60697
4478;60697
4518;99512
4478;99512
4443;99512
4393;99512
4443;107714
4413;99512
4558;116744
3938;116744
4428;116744
4273;99512
4268;99512
4243;99512
4228;99512
4138;99512
3823;99512
4493;116755
3913;116895
3758;116895
4673;55965
4423;117024
4003;117024
4673;1715
4078;56455
4003;117105
4423;117105
4538;89455
4433;89455
4343;89455
4388;9838
4403;595
4443;11196
4658;99314
4578;99314
4438;99314
4588;117234
4188;68805
4248;117234
4428;11728
4078;117269
4043;10538
3568;11728
3938;11728
4828;106314
4848;106314
4788;106314
4678;106314
4598;106314
4528;106314
4523;106314
4503;106314
4528;70054
4443;70054
4043;117444
4673;95755
4833;71979
4043;117467
4798;110969
4688;110969
4428;110969
3988;110969
4848;116744
4838;113769
4833;117525
1545;116744
4583;109592
4488;109592
4413;109592
4188;117595
4428;117595
3938;117595
3568;117595
4843;49607
4833;49607
4663;49607
4403;49607
4518;49607
4528;49607
4423;49607
4418;49607
4243;49607
4138;49607
4113;49607
4093;49607
4103;49607
4043;49607
3983;49607
3968;49607
3858;49607
3913;71862
3868;117689
4393;117689
4143;117689
4443;11721
3498;117689
4848;107854
4678;107854
4688;117689
4573;117689
4323;117689
4833;1715
4898;108869
4713;108869
4833;9068
4838;9068
4828;1715
4348;26285
3983;108869
4098;101659
4833;101659
4358;98042
4443;117852
1230;117852
4833;6954
4868;86539
4468;86539
4443;57412
4833;117444
4213;68805
4453;95195
4343;32037
4108;32037
4908;5495
4798;406
4763;115974
4058;118074
4798;1582
4828;118144
4493;118144
4478;92734
3973;110969
3698;118214
3988;61175
4908;101659
4898;118307
3918;108775
4908;37497
4973;43913
4403;43913
4388;118389
4828;2247
4493;2247
4943;74837
4043;118517
4923;118599
4703;53807
4943;118599
4913;53807
4443;53807
4103;53807
3388;53807
4988;53807
4993;53807
4998;53807
4028;53807
4503;53807
4763;100469
3698;100469
4358;118669
3938;118657
4343;2613
4428;76179
4763;2613
4913;2613
4648;2613
4393;113629
4418;107865
4943;118727
4998;118727
4768;77065
4988;77065
3303;595
3938;483
3963;118809
4468;118809
3793;118809
4343;110584
4913;110584
3698;110584
4908;108869
4098;108869
4828;118867
4493;118867
4988;118727
4893;9068
4978;107434
4498;118844
4108;111447
4188;553
4858;118902
4913;118902
4998;553
4658;118902
4638;118902
4373;41673
4913;118949
5018;11896
4433;40063
4373;26367
4978;11896
4388;75805
4333;118902
4108;987
4093;118902
3133;70252
3548;118902
4828;118995
3573;11896
4493;118995
3573;11119
4388;118995
4193;11896
4133;118995
4998;119077
4913;10867
4213;119065
4518;100387
4193;119112
4833;116674
5018;119112
4873;119077
4943;119065
4908;38885
4763;41673
4108;46842
4373;100387
4373;15435
4978;110992
4763;38885
4348;41673
4908;119217
5023;119217
4833;119182
4393;110992
4343;38885
5008;119217
3238;41673
4078;73052
4998;73052
4828;119217
4908;119252
4898;119217
4803;119217
3843;41673
4908;116674
4403;119322
4373;29622
3498;119322
4908;10407
4763;116674
4763;119252
4763;10407
3093;119217
5018;108087
4368;10407
455;119334
4648;116674
4518;119299
4348;10407
4108;118155
4403;119334
4393;119334
3633;41673
4373;119334
4493;119427
3988;115274
4998;119369
4998;119485
4003;41673
4998;102534
4828;119427
4503;49175
4518;119287
5008;119404
4388;119532
4908;119287
4988;102534
4193;119334
4203;119334
3983;41673
4013;118447
4098;41673
4583;102534
4043;41673
4518;60814
4243;102534
4518;14618
4058;102534
3553;102534
4518;86445
4528;119579
5013;86445
4388;14618
4828;616
4493;616
4388;616
4133;616
4763;117339
5028;616
4213;24757
4848;24757
3298;24757
4943;24757
4193;119439
3733;38885
4998;119439
4983;119287
4143;119439
4773;91415
4343;117339
4988;105485
4503;102359
3973;102359
4063;102359
4768;105485
4333;116674
4703;105485
4988;102359
4688;105485
4998;102359
4978;102359
4673;113955
4078;116674
4678;105485
3843;119684
4673;105485
4518;113955
4998;4501
4593;105485
4583;105485
4443;105485
4528;113955
4388;119707
4413;105485
4133;119707
4293;105485
4908;119637
4443;113955
4178;105485
4108;119707
4138;105485
4998;119719
4393;119719
4058;105485
4023;105485
4763;119637
3993;117339
4848;11702
3988;105485
3858;116674
4998;119754
3843;105485
3838;105485
3563;105485
3553;105485
4913;11973
1230;105485
4913;119299
4978;95195
3953;116674
4393;95195
4558;104785
4108;80134
4973;119835
5038;119789
4998;119835
4843;119835
4983;103514
4988;119789
4978;119789
4188;82327
4923;119789
4583;119835
4403;119835
4138;119835
4983;58506
4618;118844
4053;118844
4518;48603
4223;48603
3973;14665
4063;14665
4678;10041
4453;10041
4988;10041
4273;10041
4908;2464
4763;2464
5033;119964
5018;119964
4998;119964
4988;119964
4978;119964
4973;119964
4953;119964
4943;119964
5023;119905
4763;112684
5008;119905
4453;41673
4528;81079
4518;81079
4433;81079
5023;78582
5043;78582
4068;81079
3698;81079
4403;18212
4993;120092
4013;80134
5018;120115
4998;120115
4978;120115
4493;120092
4798;120115
4388;120092
4828;120092
4788;120092
4998;6954
3968;120092
3818;120092
5058;113769
5023;113769
4983;113769
4913;113769
4758;113769
4503;113769
4763;34067
4898;34067
3238;34067
4388;12015
4983;120244
4823;120267
4743;120244
4738;120244
4078;120244
2973;120244
3558;120244
4423;11084
3578;120244
5018;120302
3573;120302
4393;120302
4788;11084
4648;120244
4528;11084
4663;120244
4203;120244
4403;120407
4973;120407
4518;11084
4743;18223
4348;18223
3238;18223
455;18223
3738;120057
5113;120057
4193;118645
5063;120512
4518;120512
4908;120512
4738;98999
4763;98999
4518;119567
5098;82245
4043;119217
3698;119217
4068;119217
4108;119217
4343;119217
4423;119217
4648;98999
4518;119217
4523;119217
4528;119217
4538;119217
5108;119217
5088;98147
4978;98147
4863;98147
4983;120675
4483;98147
4443;97984
4518;98357
4358;98357
4828;120687
4493;120687
4528;104074
4908;120675
4763;120675
4738;120675
4648;120675
4743;120675
4573;120675
4373;120675
4368;120675
4353;120675
4343;120675
4338;120675
4348;120675
4233;120675
4223;120675
4078;120675
3558;120675
3238;120675
3233;120675
3173;120675
5063;101659
4993;106465
5088;101659
5113;106465
4788;106465
4388;120839
4463;106465
4003;106465
3818;106465
5088;111505
5093;111505
5093;65189
5088;102067
4673;102067
4818;120967
4953;65189
5113;1715
4443;102067
4098;102067
5088;1715
4943;65189
5018;1715
5098;120979
4978;1715
4798;120979
5063;121037
4983;121037
4583;120979
4823;121037
4013;120582
4493;120582
4828;120582
5098;74837
4108;106209
2973;80962
5108;121154
4348;121154
4763;121154
4908;44905
4908;121084
4453;121177
4033;121177
4133;119532
3758;121177
3498;121177
4393;1015
4098;80332
4528;10601
5118;76447
4983;76447
5113;10601
4473;76447
4788;10601
4598;10601
5088;12075
4523;10601
4503;10601
4423;10601
5078;12075
4003;10601
4923;89409
5023;12075
4558;89409
4833;12075
4688;12075
4713;12075
4593;12075
4588;12075
4538;12075
4478;12075
4213;120699
4443;12075
5098;89409
5098;120699
5088;121294
4798;120699
4013;121305
4388;121305
4493;121305
4983;120734
4828;121305
4648;120734
4998;110187
4348;120734
4203;120734
4943;110187
5098;110187
5093;110187
3823;110187
3913;110187
3568;110187
4108;34825
4098;34825
3993;34825
4663;110187
4143;121177
4293;121177
4973;121177
4403;121177
4623;110187
3983;121177
5088;10208
5063;56548
5063;37893
4373;56548
5068;10208
4998;56548
5093;121387
4098;56548
5088;121387
4998;121387
4988;63
4193;63
5088;108087
5033;108087
4813;63
5038;10208
4998;10208
5018;121422
4393;121422
5098;45792
4978;10208
4943;45792
4923;45792
4558;45792
4428;45792
4908;119357
5108;119357
4678;11525
5063;72854
4388;72854
4108;72854
4998;11525
3993;121469
4373;72854
5088;121445
4393;121445
5088;94764
4443;94764
5093;118004
3573;11378
5088;11378
3553;118004
4978;11378
4998;118004
5063;103514
4523;121539
5063;98999
5088;37882
4673;37882
4403;115367
4843;118004
4703;118004
5093;115367
4143;119625
4988;118004
4813;119625
4188;94822
5063;97774
4998;119625
4428;94822
4983;97774
4908;97774
3938;94822
4193;119625
3568;94822
4708;97774
4078;97774
5028;97774
4913;97774
4998;121725
4658;97774
5108;103514
4978;118645
4648;37497
5118;37497
5063;3318
4363;3318
4223;3318
4518;3318
4443;92804
5093;29633
4848;9754
5123;11966
4633;77065
5118;11966
5088;70427
5063;117724
4648;117724
4373;117724
4848;93084
4078;117724
5033;70427
3233;117724
3563;107935
5018;70427
3913;107935
4393;77065
5063;11966
4673;70427
4978;70427
3308;70427
5098;112532
5023;99792
4908;5789
3938;112532
4908;11966
4983;121807
3558;121807
3233;121807
5098;3773
4978;106395
4428;65865
4848;3773
4428;3773
4213;3773
4908;10034
5098;65865
5088;118529
4978;11119
4943;83237
4923;65865
5098;83237
4943;65865
4798;65865
5118;44905
5108;44905
4428;78944
5063;44905
4983;44905
4373;4011
4013;120279
4738;44905
4708;44905
4908;12043
5088;4011
3988;118004
5063;4011
4428;121912
5063;30193
5113;10547
5098;112054
4913;10547
4343;10547
4213;112054
4923;112054
4943;112054
4828;118377
4978;117245
4493;118377
4388;118377
4908;28828
4133;118377
3568;63824
